768,1.0
800,1.0
832,1.0
864,1.0
896,1.0
928,1.0
960,0.99
992,0.992
1024,0.983
1056,0.979
1088,0.95
1120,0.933
1152,0.898
1184,0.876
1216,0.843
1248,0.786
1280,0.764
1312,0.681
1344,0.641
1376,0.622
1408,0.526
1440,0.505
1472,0.465
1504,0.375
1536,0.375
1568,0.331
1600,0.227
1632,0.205
1664,0.223
1696,0.159
1728,0.188
1760,0.172
1792,0.15
1824,0.083
1856,0.091
1888,0.07
1920,0.074
1952,0.059
1984,0.052
2016,0.039
2048,0.024
2080,0.03
2112,0.03
2144,0.021
2176,0.027
