768,1.0
776,1.0
784,1.0
792,1.0
800,1.0
808,1.0
816,1.0
824,1.0
832,1.0
840,1.0
848,1.0
856,1.0
864,1.0
872,1.0
880,1.0
888,1.0
896,1.0
904,1.0
912,1.0
920,1.0
928,1.0
936,1.0
944,1.0
952,1.0
960,1.0
968,1.0
976,1.0
984,1.0
992,1.0
1000,1.0
1008,1.0
1016,1.0
1024,1.0
1032,1.0
1040,1.0
1048,1.0
1056,1.0
1064,1.0
1072,1.0
1080,1.0
1088,1.0
1096,1.0
1104,1.0
1112,1.0
1120,1.0
1128,0.999
1136,1.0
1144,1.0
1152,1.0
1160,1.0
1168,0.999
1176,1.0
1184,1.0
1192,1.0
1200,1.0
1208,0.998
1216,0.998
1224,0.999
1232,0.998
1240,0.998
1248,0.999
1256,0.996
1264,0.995
1272,0.996
1280,0.993
1288,0.993
1296,0.99
1304,0.99
1312,0.983
1320,0.984
1328,0.978
1336,0.98
1344,0.974
1352,0.967
1360,0.969
1368,0.949
1376,0.953
1384,0.934
1392,0.94
1400,0.932
1408,0.903
1416,0.915
1424,0.898
1432,0.907
1440,0.92
1448,0.857
1456,0.872
1464,0.853
1472,0.843
1480,0.802
1488,0.785
1496,0.837
1504,0.768
1512,0.755
1520,0.726
1528,0.717
1536,0.756
1544,0.684
1552,0.708
1560,0.659
1568,0.688
1576,0.629
1584,0.641
1592,0.604
1600,0.575
1608,0.601
1616,0.561
1624,0.519
1632,0.547
1640,0.472
1648,0.471
1656,0.466
1664,0.442
1672,0.407
1680,0.452
1688,0.421
1696,0.355
1704,0.352
1712,0.354
1720,0.344
1728,0.291
1736,0.284
1744,0.253
1752,0.275
1760,0.275
1768,0.271
1776,0.243
1784,0.209
1792,0.209
1800,0.191
1808,0.196
1816,0.195
1824,0.155
1832,0.148
1840,0.162
1848,0.171
1856,0.174
1864,0.136
1872,0.127
1880,0.133
1888,0.148
1896,0.082
1904,0.13
1912,0.093
1920,0.116
1928,0.105
1936,0.057
1944,0.111
1952,0.098
1960,0.099
1968,0.071
1976,0.083
1984,0.08
1992,0.093
2000,0.057
2008,0.042
2016,0.066
2024,0.072
2032,0.05
2040,0.057
2048,0.032
2056,0.045
2064,0.032
2072,0.035
2080,0.032
2088,0.027
2096,0.023
2104,0.031
2112,0.04
2120,0.019
2128,0.036
2136,0.017
2144,0.03
2152,0.012
2160,0.013
2168,0.015
2176,0.032
2184,0.023
2192,0.015
2200,0.027
