8000,1.0
8008,1.0
8016,1.0
8024,1.0
8032,1.0
8040,1.0
8048,1.0
8056,1.0
8064,1.0
8072,1.0
8080,1.0
8088,1.0
8096,1.0
8104,1.0
8112,1.0
8120,1.0
8128,1.0
8136,1.0
8144,1.0
8152,1.0
8160,1.0
8168,1.0
8176,1.0
8184,1.0
8192,1.0
8200,1.0
8208,1.0
8216,1.0
8224,1.0
8232,1.0
8240,1.0
8248,1.0
8256,1.0
8264,1.0
8272,1.0
8280,1.0
8288,1.0
8296,1.0
8304,1.0
8312,1.0
8320,1.0
8328,1.0
8336,1.0
8344,1.0
8352,1.0
8360,1.0
8368,1.0
8376,1.0
8384,1.0
8392,1.0
8400,1.0
8408,1.0
8416,1.0
8424,1.0
8432,1.0
8440,1.0
8448,1.0
8456,1.0
8464,1.0
8472,1.0
8480,1.0
8488,1.0
8496,1.0
8504,1.0
8512,1.0
8520,1.0
8528,1.0
8536,1.0
8544,1.0
8552,1.0
8560,1.0
8568,1.0
8576,1.0
8584,1.0
8592,1.0
8600,1.0
8608,1.0
8616,1.0
8624,1.0
8632,1.0
8640,1.0
8648,1.0
8656,1.0
8664,1.0
8672,1.0
8680,1.0
8688,1.0
8696,1.0
8704,1.0
8712,1.0
8720,1.0
8728,1.0
8736,1.0
8744,1.0
8752,1.0
8760,1.0
8768,1.0
8776,1.0
8784,1.0
8792,1.0
8800,1.0
8808,1.0
8816,1.0
8824,1.0
8832,1.0
8840,1.0
8848,1.0
8856,1.0
8864,1.0
8872,1.0
8880,1.0
8888,1.0
8896,1.0
8904,1.0
8912,1.0
8920,1.0
8928,1.0
8936,1.0
8944,1.0
8952,1.0
8960,1.0
8968,1.0
8976,1.0
8984,1.0
8992,1.0
9000,1.0
9008,1.0
9016,1.0
9024,1.0
9032,1.0
9040,1.0
9048,1.0
9056,1.0
9064,1.0
9072,1.0
9080,1.0
9088,1.0
9096,1.0
9104,1.0
9112,1.0
9120,1.0
9128,1.0
9136,1.0
9144,1.0
9152,1.0
9160,1.0
9168,1.0
9176,1.0
9184,1.0
9192,1.0
9200,1.0
9208,1.0
9216,1.0
9224,1.0
9232,1.0
9240,1.0
9248,1.0
9256,1.0
9264,1.0
9272,1.0
9280,1.0
9288,1.0
9296,1.0
9304,1.0
9312,1.0
9320,1.0
9328,1.0
9336,1.0
9344,1.0
9352,1.0
9360,1.0
9368,1.0
9376,1.0
9384,1.0
9392,1.0
9400,1.0
9408,1.0
9416,1.0
9424,1.0
9432,1.0
9440,1.0
9448,1.0
9456,1.0
9464,1.0
9472,1.0
9480,1.0
9488,1.0
9496,1.0
9504,1.0
9512,1.0
9520,1.0
9528,1.0
9536,1.0
9544,1.0
9552,1.0
9560,1.0
9568,1.0
9576,1.0
9584,1.0
9592,1.0
9600,1.0
9608,1.0
9616,1.0
9624,1.0
9632,1.0
9640,1.0
9648,1.0
9656,1.0
9664,1.0
9672,1.0
9680,1.0
9688,1.0
9696,1.0
9704,1.0
9712,1.0
9720,1.0
9728,1.0
9736,1.0
9744,1.0
9752,1.0
9760,1.0
9768,1.0
9776,1.0
9784,1.0
9792,1.0
9800,1.0
9808,1.0
9816,1.0
9824,1.0
9832,1.0
9840,1.0
9848,1.0
9856,1.0
9864,1.0
9872,1.0
9880,1.0
9888,1.0
9896,1.0
9904,1.0
9912,1.0
9920,1.0
9928,1.0
9936,1.0
9944,1.0
9952,1.0
9960,1.0
9968,1.0
9976,1.0
9984,1.0
9992,1.0
10000,1.0
10008,1.0
10016,1.0
10024,1.0
10032,1.0
10040,1.0
10048,1.0
10056,1.0
10064,1.0
10072,1.0
