1024,1.0
1064,1.0
1104,1.0
1144,1.0
1184,1.0
1224,1.0
1264,1.0
1304,1.0
1344,0.99972
1384,0.963
1424,0.58684
1464,0.09592
1504,0.0034
1544,4e-05
1584,0.0
1624,0.0
1664,0.0
