1024,1.0
1032,1.0
1040,1.0
1048,1.0
1056,1.0
1064,1.0
1072,1.0
1080,1.0
1088,1.0
1096,1.0
1104,1.0
1112,1.0
1120,1.0
1128,1.0
1136,1.0
1144,1.0
1152,1.0
1160,1.0
1168,1.0
1176,1.0
1184,1.0
1192,1.0
1200,1.0
1208,1.0
1216,1.0
1224,1.0
1232,1.0
1240,1.0
1248,1.0
1256,1.0
1264,1.0
1272,0.999
1280,1.0
1288,0.999
1296,0.999
1304,0.998
1312,0.998
1320,0.999
1328,0.996
1336,0.999
1344,0.997
1352,1.0
1360,0.997
1368,0.99
1376,0.994
1384,0.99
1392,0.981
1400,0.973
1408,0.98
1416,0.976
1424,0.961
1432,0.959
1440,0.942
1448,0.934
1456,0.919
1464,0.924
1472,0.931
1480,0.912
1488,0.894
1496,0.867
1504,0.852
1512,0.857
1520,0.853
1528,0.801
1536,0.836
1544,0.737
1552,0.75
1560,0.746
1568,0.697
1576,0.676
1584,0.689
1592,0.626
1600,0.628
1608,0.543
1616,0.56
1624,0.56
1632,0.496
1640,0.488
1648,0.454
1656,0.418
1664,0.469
1672,0.409
1680,0.403
1688,0.343
1696,0.361
1704,0.364
1712,0.347
1720,0.283
1728,0.275
1736,0.216
1744,0.287
1752,0.24
1760,0.236
1768,0.212
1776,0.164
1784,0.204
1792,0.164
1800,0.183
1808,0.163
1816,0.145
1824,0.179
1832,0.117
1840,0.128
1848,0.138
1856,0.103
1864,0.113
1872,0.083
1880,0.129
1888,0.076
1896,0.074
1904,0.08
1912,0.087
1920,0.072
1928,0.064
1936,0.073
1944,0.061
1952,0.063
1960,0.075
1968,0.042
1976,0.069
1984,0.06
1992,0.055
2000,0.044
2008,0.056
2016,0.052
2024,0.056
2032,0.017
2040,0.045
2048,0.042
2056,0.03
2064,0.038
2072,0.043
2080,0.045
2088,0.035
2096,0.021
2104,0.031
2112,0.016
2120,0.018
2128,0.018
2136,0.02
2144,0.014
2152,0.011
2160,0.013
2168,0.015
2176,0.025
2184,0.021
2192,0.033
2200,0.021
